BIOMASS,CCGT,COAL,Date,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,Period,WIND
0,22220,7035,20170215,787,8466,0,0,1944,394,38,4490
0,21712,6441,20170215,550,8468,0,0,1943,346,39,4805
0,20949,5662,20170215,539,8468,0,0,1943,482,40,4920
0,20005,5025,20170215,535,8461,0,0,1965,418,41,4864
0,18553,4455,20170215,478,8301,0,0,1978,512,42,4974
0,17704,3808,20170215,318,8198,0,0,2048,656,43,5176
0,15530,3350,20170215,256,8196,0,0,2032,402,44,5459
0,14504,3049,20170215,241,8194,0,0,2014,450,45,5542
0,13331,2720,20170215,245,8279,0,0,2010,212,46,5287
0,10632,2591,20170215,240,8457,0,0,2013,0,47,5392
0,8981,2479,20170215,237,8474,0,0,2044,0,48,5474
0,8276,2413,20170216,235,8469,0,0,2063,0,1,5533
0,8641,2498,20170216,234,8464,0,0,2074,0,2,5624
0,8549,2541,20170216,158,8471,0,0,2088,0,3,5594
0,8299,2525,20170216,156,8468,0,0,2098,0,4,5655
0,7754,2477,20170216,155,8471,0,0,2108,0,5,5739
0,7697,2351,20170216,159,8458,0,0,2051,0,6,5758
0,7171,2345,20170216,165,8464,0,0,2066,0,7,5913
0,6675,2286,20170216,200,8467,0,0,2050,0,8,6015
0,6814,2321,20170216,199,8388,0,0,2011,0,9,6241
0,7082,2118,20170216,199,8210,0,0,2009,0,10,6338
0,8695,2385,20170216,198,8186,0,0,2028,0,11,6182
0,9627,2518,20170216,193,8193,0,0,2048,0,12,5961
0,11511,2662,20170216,198,8306,0,0,2054,0,13,5823
0,13793,3137,20170216,231,8456,0,0,2052,248,14,5558
0,16086,3575,20170216,403,8467,0,0,2045,496,15,5536
0,17211,3694,20170216,406,8464,0,0,2045,344,16,5786
0,17415,3789,20170216,407,8466,0,0,2070,380,17,5904
0,17282,3796,20170216,450,8471,0,0,2067,330,18,6044
0,17144,3944,20170216,522,8462,0,0,2064,380,19,6236
0,16714,4136,20170216,550,8461,0,0,2064,380,20,6158
0,16843,4299,20170216,552,8385,0,0,2065,352,21,6250
0,16449,4293,20170216,571,8206,0,0,2065,218,22,6357
0,16345,4301,20170216,419,8195,0,0,2061,270,23,6367
0,16349,4295,20170216,386,8190,0,0,2054,276,24,6305
0,16389,4288,20170216,387,8308,0,0,2053,200,25,6356
0,15906,4252,20170216,380,8465,0,0,2050,234,26,6398
0,16007,4269,20170216,355,8461,0,0,2057,266,27,6357
0,16158,4269,20170216,356,8463,0,0,2055,288,28,6257
0,16538,4278,20170216,364,8469,0,0,2062,184,29,6285
0,16342,4430,20170216,385,8460,0,0,2063,222,30,6412
0,16806,4601,20170216,472,8465,0,0,2066,238,31,6378
0,17943,4593,20170216,499,8465,0,0,2070,184,32,6143
0,18250,4912,20170216,516,8408,0,0,2050,194,33,5881
0,19521,5245,20170216,577,8219,0,0,2027,272,34,5741
0,19945,5319,20170216,801,8200,0,0,2026,386,35,5606
0,20817,5400,20170216,901,8194,0,0,2030,1338,36,5482
0,21312,5401,20170216,1137,8190,0,0,2029,1622,37,5173
0,21307,5844,20170216,1120,8200,0,0,2022,1104,38,4936
0,21137,5721,20170216,918,8346,0,0,2021,784,39,4750
0,20659,5565,20170216,674,8462,0,0,2021,558,40,4589
0,20357,5211,20170216,636,8462,0,0,2022,388,41,4408
0,19327,4793,20170216,612,8459,0,0,2020,376,42,4269
0,18767,4596,20170216,446,8460,0,0,2024,716,43,4043
0,17109,4241,20170216,460,8462,0,0,2025,340,44,3896
0,15935,4062,20170216,461,8457,0,0,2022,406,45,3752
0,13807,4005,20170216,439,8457,0,0,2023,332,46,3806
0,11377,3626,20170216,344,8458,0,0,2023,0,47,3867
0,9998,3714,20170216,324,8305,0,0,2024,0,48,4047
0,9735,3773,20170217,300,8191,0,0,2022,0,1,3808
0,10130,3923,20170217,288,8192,0,0,2022,0,2,3479
0,10203,3883,20170217,195,8212,0,0,2028,0,3,3244
0,9714,3924,20170217,190,8383,0,0,2040,0,4,3050
0,9206,3854,20170217,189,8426,0,0,2053,0,5,2947
0,9445,3867,20170217,190,8418,0,0,2058,0,6,2802
0,9266,3883,20170217,179,8417,0,0,2056,0,7,2704
0,9052,3972,20170217,176,8417,0,0,2049,0,8,2550
0,9416,4029,20170217,177,8425,0,0,2055,0,9,2334
0,9828,4087,20170217,183,8423,0,0,2054,0,10,2069
0,11945,4054,20170217,252,8417,0,0,2055,0,11,1898
0,12181,4135,20170217,257,8420,0,0,2052,0,12,1818
0,14750,4374,20170217,302,8416,0,0,2102,318,13,1721
0,17692,4576,20170217,366,8422,0,0,2076,414,14,1520
0,20194,4832,20170217,609,8414,0,0,2106,392,15,1427
0,21622,4886,20170217,716,8418,0,0,2108,450,16,1347
0,21198,4909,20170217,649,8418,0,0,2098,534,17,1239
0,21529,5195,20170217,644,8422,0,0,2111,476,18,1192
0,21799,5560,20170217,675,8420,0,0,2111,354,19,1197
0,21531,5595,20170217,678,8425,0,0,2111,352,20,1148
0,21341,5446,20170217,679,8426,0,0,2108,418,21,1164
0,21194,5301,20170217,671,8428,0,0,2106,344,22,1141
0,20336,5359,20170217,564,8426,0,0,2106,334,23,1166
0,19864,5326,20170217,542,8429,0,0,2108,336,24,1161
0,20002,5139,20170217,528,8426,0,0,2107,340,25,1186
0,19550,5125,20170217,524,8427,0,0,2102,308,26,1113
0,19516,5130,20170217,497,8416,0,0,2105,354,27,1063
0,19062,5146,20170217,494,8417,0,0,2104,354,28,1170
0,18744,5131,20170217,504,8409,0,0,2101,396,29,1253
0,18724,5131,20170217,501,8413,0,0,2098,334,30,1293
0,18880,5089,20170217,605,8412,0,0,2104,344,31,1326
0,19541,4918,20170217,619,8406,0,0,2110,406,32,1255
0,19564,5187,20170217,663,8413,0,0,2112,408,33,1269
0,20302,5365,20170217,978,8421,0,0,2113,334,34,1369
0,20915,5785,20170217,1095,8413,0,0,2113,390,35,1483
0,21891,6028,20170217,1080,8414,0,0,2111,1224,36,1519
0,21713,6174,20170217,1091,8419,0,0,2115,1468,37,1583
0,21668,6201,20170217,1093,8423,0,0,2114,1004,38,1577
0,21293,6179,20170217,1070,8441,0,0,2094,478,39,1648
0,20421,5877,20170217,1001,8471,0,0,2090,352,40,1758
0,19327,5258,20170217,893,8486,0,0,2091,348,41,2020
0,18105,4616,20170217,786,8488,0,0,2090,398,42,2153
0,16845,4359,20170217,515,8485,0,0,2089,366,43,2377
0,14585,4410,20170217,508,8475,0,0,2085,338,44,2595
0,13776,4363,20170217,495,8461,0,0,2090,384,45,2661
0,12661,3991,20170217,496,8462,0,0,2090,468,46,2733
0,9906,3399,20170217,454,8466,0,0,2086,72,47,2881
0,8625,3400,20170217,449,8470,0,0,2087,0,48,2924
0,8774,3311,20170218,449,8465,0,0,2090,0,1,3095
0,8814,3306,20170218,436,8465,0,0,2070,0,2,3192
0,8884,3300,20170218,309,8468,0,0,2067,0,3,3256
0,8080,3301,20170218,306,8471,0,0,2086,0,4,3373
0,7808,3300,20170218,316,8463,0,0,2088,0,5,3342
0,7723,3263,20170218,317,8472,0,0,2081,0,6,3395
0,7383,3178,20170218,316,8470,0,0,2083,0,7,3384
0,6719,3033,20170218,315,8466,0,0,2084,0,8,3273
0,6590,2859,20170218,314,8462,0,0,2091,0,9,3268
0,6252,2751,20170218,324,8473,0,0,2090,0,10,3469
0,6385,2638,20170218,407,8411,0,0,2087,0,11,3502
0,6677,2867,20170218,444,8438,0,0,2089,0,12,3340
0,7436,3151,20170218,443,8488,0,0,2077,0,13,3304
0,7591,3264,20170218,496,8496,0,0,2085,2,14,3186
0,10406,3120,20170218,697,8483,0,0,2073,344,15,3140
0,11473,2939,20170218,704,8485,0,0,2078,364,16,3464
0,11824,2878,20170218,730,8490,0,0,2086,336,17,3691
0,13292,2836,20170218,794,8493,0,0,2087,336,18,3746
0,14258,2883,20170218,908,8480,0,0,2088,446,19,3728
0,14710,3103,20170218,1040,8484,0,0,2087,428,20,3648
0,14823,3122,20170218,1037,8490,0,0,2089,334,21,3604
0,14513,3153,20170218,1041,8490,0,0,2087,334,22,3717
0,14148,3215,20170218,985,8490,0,0,2085,316,23,3725
0,13373,3207,20170218,988,8495,0,0,2090,334,24,3928
0,12842,3205,20170218,990,8487,0,0,2086,336,25,4112
0,12149,3071,20170218,979,8493,0,0,2086,308,26,4250
0,12152,2957,20170218,893,8486,0,0,2082,348,27,4294
0,11869,2851,20170218,752,8504,0,0,2085,342,28,4121
0,11234,2636,20170218,755,8545,0,0,2078,334,29,4241
0,10717,2548,20170218,760,8545,0,0,2070,332,30,4564
0,10430,2700,20170218,786,8551,0,0,2089,186,31,4615
0,10581,2935,20170218,789,8547,0,0,2088,182,32,4728
0,12136,3103,20170218,848,8554,0,0,2089,194,33,4793
0,13323,3366,20170218,928,8562,0,0,2089,142,34,5070
0,14278,3488,20170218,1228,8562,0,0,2089,386,35,5206
0,15904,3700,20170218,1229,8563,0,0,2087,1214,36,5340
0,16422,3672,20170218,1228,8572,0,0,2090,1310,37,5461
0,15763,3613,20170218,1226,8571,0,0,2090,1348,38,5526
0,15826,3665,20170218,1155,8562,0,0,2088,990,39,5545
0,14926,3530,20170218,1109,8574,0,0,2090,364,40,5740
0,14211,3271,20170218,1024,8569,0,0,2089,354,41,5786
0,12644,3248,20170218,934,8571,0,0,2086,330,42,5911
0,12072,3249,20170218,622,8566,0,0,2090,476,43,6091
0,10791,3203,20170218,560,8566,0,0,2089,368,44,5941
0,10112,3151,20170218,547,8566,0,0,2088,330,45,5993
0,9260,2889,20170218,504,8563,0,0,2076,262,46,5855
0,7150,2766,20170218,499,8566,0,0,2088,0,47,5554
0,6577,2675,20170218,487,8565,0,0,2088,0,48,5291
0,6018,2318,20170219,455,8563,0,0,2079,0,1,5175
0,6409,2321,20170219,443,8560,0,0,2082,0,2,4831
0,6181,2323,20170219,402,8561,0,0,2075,0,3,4659
0,6072,2362,20170219,391,8556,0,0,2086,0,4,4407
0,5724,2284,20170219,388,8562,0,0,2083,0,5,4401
0,5487,2224,20170219,374,8568,0,0,2067,0,6,4499
0,5736,2274,20170219,351,8566,0,0,2089,0,7,4446
0,5480,2236,20170219,340,8566,0,0,2088,0,8,4347
0,5459,2331,20170219,340,8568,0,0,2089,0,9,4329
0,5476,2337,20170219,327,8562,0,0,2081,0,10,4111
0,5677,2357,20170219,351,8565,0,0,2028,0,11,3943
0,5607,2399,20170219,349,8564,0,0,2037,0,12,3882
0,5648,2520,20170219,346,8565,0,0,2042,0,13,3893
0,6089,2670,20170219,378,8569,0,0,2042,0,14,3798
0,6151,2663,20170219,691,8573,0,0,2065,0,15,3635
0,6600,2773,20170219,707,8573,0,0,2000,16,16,3686
0,7313,2893,20170219,717,8579,0,0,2036,266,17,3465
0,8232,3018,20170219,940,8578,0,0,2080,306,18,3474
0,9358,3060,20170219,1136,8584,0,0,2089,618,19,3571
0,10559,3118,20170219,1144,8575,0,0,2090,658,20,3393
0,11396,3138,20170219,1142,8584,0,0,2089,590,21,3301
0,11719,3152,20170219,1147,8581,0,0,2081,650,22,3276
0,12350,2947,20170219,1150,8583,0,0,2089,806,23,3223
0,12891,2964,20170219,1148,8584,0,0,2090,848,24,3062
0,13268,3122,20170219,1106,8584,0,0,2089,634,25,3116
0,13120,3123,20170219,1108,8583,0,0,2088,692,26,3354
0,12799,3115,20170219,1109,8578,0,0,2087,1026,27,3497
0,12529,2956,20170219,1112,8577,0,0,2082,1278,28,3430
0,13050,3022,20170219,1114,8577,0,0,2085,840,29,3282
0,13648,3120,20170219,967,8577,0,0,2090,382,30,3266
0,14030,3119,20170219,949,8572,0,0,2089,554,31,3191
0,14810,3119,20170219,941,8575,0,0,2090,354,32,3200
0,15605,3268,20170219,974,8572,0,0,2077,372,33,3346
0,16246,3581,20170219,993,8575,0,0,2083,532,34,3516
0,16581,3847,20170219,1210,8572,0,0,2083,1394,35,3519
0,17080,4112,20170219,1241,8581,0,0,2073,1920,36,3676
0,17287,4133,20170219,1254,8577,0,0,2068,1498,37,3934
0,16762,4025,20170219,1210,8572,0,0,2080,1504,38,3986
0,16148,3789,20170219,1171,8580,0,0,2087,1338,39,4248
0,15376,3767,20170219,1090,8580,0,0,2068,522,40,4624
0,14772,3673,20170219,1051,8579,0,0,2054,502,41,4952
0,13374,3179,20170219,932,8582,0,0,2085,302,42,5182
0,12607,3078,20170219,583,8575,0,0,2083,236,43,5262
0,10590,3060,20170219,575,8566,0,0,2080,358,44,5460
0,10522,3032,20170219,575,8531,0,0,2048,190,45,5549
0,9223,2803,20170219,569,8512,0,0,2042,142,46,5266
0,6925,2464,20170219,482,8436,0,0,2085,0,47,5093
0,5824,2568,20170219,475,8424,0,0,2088,0,48,4904
0,5808,2744,20170220,473,8425,0,0,2087,0,1,4822
0,5910,2759,20170220,473,8406,0,0,2088,0,2,4955
0,6346,2755,20170220,416,8410,0,0,2089,0,3,5295
0,5891,2719,20170220,412,8401,0,0,2090,0,4,5268
0,5850,2631,20170220,399,8407,0,0,2091,0,5,5292
0,5497,2626,20170220,368,8413,0,0,2084,0,6,5356
0,5687,2625,20170220,362,8413,0,0,2043,0,7,5553
0,5296,2608,20170220,367,8414,0,0,2076,0,8,5471
0,5199,2613,20170220,367,8418,0,0,2086,0,9,5436
0,5403,2561,20170220,365,8414,0,0,2083,0,10,5311
0,7133,2702,20170220,412,8411,0,0,2088,0,11,5262
0,7886,2852,20170220,424,8411,0,0,2082,0,12,5030
0,8988,3267,20170220,448,8416,0,0,2077,0,13,5146
0,10801,3733,20170220,470,8411,0,0,2089,242,14,5471
0,13777,3988,20170220,667,8412,0,0,2076,334,15,5561
0,14959,4192,20170220,682,8402,0,0,1985,390,16,5678
0,15584,4209,20170220,685,8404,0,0,1978,456,17,5730
0,15520,4370,20170220,679,8407,0,0,2056,388,18,6017
0,15306,4390,20170220,772,8405,0,0,2087,362,19,6056
0,14933,4379,20170220,775,8416,0,0,2063,338,20,6141
0,14806,4331,20170220,798,8413,0,0,2082,378,21,6390
0,14635,4211,20170220,805,8402,0,0,2076,632,22,6354
0,14365,4060,20170220,671,8418,0,0,2080,676,23,6456
0,14434,4021,20170220,660,8358,0,0,2047,600,24,6474
0,14158,4018,20170220,662,8322,0,0,1973,588,25,6548
0,13987,4040,20170220,672,8322,0,0,1986,646,26,6307
0,14280,4092,20170220,653,8323,0,0,2010,670,27,6403
0,14120,3981,20170220,647,8326,0,0,2010,604,28,6635
0,14255,3868,20170220,655,8319,0,0,2015,562,29,6729
0,14242,3846,20170220,678,8317,0,0,2033,496,30,6925
0,13521,3912,20170220,724,8317,0,0,2082,488,31,6932
0,14164,3973,20170220,712,8314,0,0,2085,566,32,6855
0,14596,4086,20170220,733,8322,0,0,2086,500,33,6680
0,15499,4435,20170220,754,8322,0,0,2084,490,34,6962
0,16438,4727,20170220,901,8323,0,0,2089,468,35,6974
0,17981,5082,20170220,901,8323,0,0,2105,588,36,7126
0,18333,5129,20170220,899,8265,0,0,2109,854,37,7289
0,18181,5104,20170220,897,8176,0,0,2112,800,38,7222
0,17532,4975,20170220,912,8173,0,0,2112,752,39,7113
0,16374,4919,20170220,1008,8172,0,0,2111,774,40,7035
0,15247,4794,20170220,998,8177,0,0,2110,462,41,7172
0,14111,4451,20170220,878,8176,0,0,2107,368,42,7257
0,13748,4055,20170220,683,8177,0,0,2114,390,43,6876
0,11870,3644,20170220,618,8192,0,0,2115,338,44,6687
0,11512,3539,20170220,621,8121,0,0,2108,368,45,6518
0,10013,3223,20170220,623,8073,0,0,2093,270,46,6414
0,6856,2792,20170220,621,8143,0,0,2104,0,47,6255
0,6076,2732,20170220,630,8187,0,0,2109,0,48,6019
0,6015,2782,20170221,625,8189,0,0,2114,0,1,6057
0,6471,2777,20170221,621,8183,0,0,2114,0,2,5789
0,6457,2783,20170221,551,8195,0,0,2110,0,3,5613
0,5922,2751,20170221,550,8192,0,0,2109,0,4,5612
0,5492,2727,20170221,550,8196,0,0,2076,0,5,5612
0,5444,2680,20170221,517,8186,0,0,2073,0,6,5581
0,5041,2521,20170221,517,8179,0,0,2072,0,7,5721
0,5189,2097,20170221,521,8172,0,0,1982,0,8,5650
0,5506,2130,20170221,525,8172,0,0,1900,0,9,5335
0,5395,2339,20170221,713,8181,0,0,2104,0,10,4784
0,6087,2715,20170221,872,8177,0,0,2116,0,11,4442
0,6734,2953,20170221,914,8184,0,0,2115,0,12,4344
0,8753,3507,20170221,1061,8175,0,0,2117,22,13,3959
0,11559,4069,20170221,1071,8172,0,0,2115,270,14,3564
0,15621,4359,20170221,1137,8166,0,0,2114,676,15,3143
0,16893,4451,20170221,1137,8165,0,0,2110,1180,16,2905
0,17007,4574,20170221,1157,8172,0,0,2095,764,17,2879
0,17101,4609,20170221,1188,8171,0,0,2105,738,18,2817
0,17360,4456,20170221,1178,8164,0,0,2079,1176,19,2660
0,17311,4431,20170221,1117,8172,0,0,2066,792,20,2765
0,16836,4495,20170221,1117,8165,0,0,2093,662,21,2890
0,16252,4466,20170221,1126,8170,0,0,2085,658,22,3237
0,15965,4495,20170221,1045,8170,0,0,2099,790,23,3421
0,15752,4447,20170221,1073,8180,0,0,2082,514,24,4045
0,15568,4516,20170221,1070,8174,0,0,2088,414,25,4530
0,15267,4514,20170221,1027,8181,0,0,2087,336,26,5100
0,16376,4486,20170221,852,8177,0,0,2092,512,27,5420
0,16252,4498,20170221,810,8170,0,0,2108,366,28,5549
0,16245,4554,20170221,802,8167,0,0,2038,516,29,5538
0,15581,4644,20170221,749,8175,0,0,2087,240,30,5860
0,15077,4451,20170221,697,8170,0,0,2106,178,31,6214
0,15343,4420,20170221,689,8165,0,0,2099,220,32,6382
0,15744,4240,20170221,714,8167,0,0,2104,288,33,6740
0,16202,4613,20170221,756,8165,0,0,2103,412,34,6932
0,16356,4941,20170221,781,8168,0,0,2106,346,35,7158
0,16702,5100,20170221,782,8168,0,0,2095,462,36,7889
0,16476,5090,20170221,788,8170,0,0,2081,782,37,8019
0,16418,4922,20170221,757,8106,0,0,2107,494,38,7939
0,15751,4674,20170221,758,8076,0,0,2054,346,39,7893
0,14601,4620,20170221,754,8071,0,0,2047,400,40,7790
0,12969,4668,20170221,740,8076,0,0,2105,358,41,7639
0,11335,4602,20170221,737,8038,0,0,2111,334,42,7506
0,10390,4368,20170221,729,8000,0,0,2113,488,43,7347
0,8862,4080,20170221,745,8003,0,0,2108,380,44,7081
0,7250,3795,20170221,738,8000,0,0,2110,382,45,6777
0,6082,3245,20170221,733,8004,0,0,2109,254,46,6679
0,4974,2277,20170221,762,7998,0,0,2107,2,47,6548
0,4552,1695,20170221,755,7998,0,0,2099,0,48,6665
0,4761,1716,20170222,745,7990,0,0,2100,0,1,6358
0,5268,1992,20170222,750,7988,0,0,2110,0,2,6404
0,5081,1896,20170222,711,8021,0,0,2110,0,3,6659
0,4704,1648,20170222,694,8036,0,0,2104,0,4,6683
0,4635,1594,20170222,689,8031,0,0,2110,0,5,6573
0,4653,1697,20170222,688,8030,0,0,2107,0,6,6239
0,4466,1777,20170222,683,8060,0,0,2096,0,7,6359
0,4246,1780,20170222,681,8100,0,0,2057,0,8,6283
0,4278,1871,20170222,680,8104,0,0,2101,0,9,6245
0,4348,1954,20170222,679,8100,0,0,2101,0,10,6285
0,4376,1850,20170222,691,8102,0,0,1842,0,11,5957
0,4720,1930,20170222,693,8103,0,0,1727,0,12,6014
0,6639,2454,20170222,722,8104,0,0,2030,0,13,5893
0,8457,3298,20170222,738,8105,0,0,2115,228,14,5937
0,12233,3557,20170222,760,8097,0,0,2116,422,15,5875
0,14035,3548,20170222,767,8099,0,0,2112,336,16,6006
0,14965,3602,20170222,805,8095,0,0,2112,332,17,6319
0,15072,3596,20170222,812,8091,0,0,2110,416,18,6417
0,15297,3586,20170222,823,8082,0,0,2110,492,19,6465
0,15353,3589,20170222,819,8059,0,0,2109,438,20,6558
0,15398,3586,20170222,802,8054,0,0,2109,336,21,6773
0,14938,3588,20170222,791,8044,0,0,2108,346,22,6965
0,14771,3588,20170222,732,8036,0,0,2067,402,23,7148
0,14984,3577,20170222,723,8030,0,0,2048,522,24,6961
0,15027,3516,20170222,700,8026,0,0,2098,358,25,7176
0,14820,3533,20170222,697,8023,0,0,2095,336,26,7263
0,14812,3509,20170222,660,8010,0,0,2088,384,27,7112
0,14803,3513,20170222,660,8027,0,0,2089,378,28,6957
0,13991,3408,20170222,650,8054,0,0,2086,456,29,6874
0,14118,3448,20170222,648,8180,0,0,2094,454,30,6786
0,14220,3384,20170222,686,8242,0,0,2108,356,31,6523
0,14551,3647,20170222,727,8255,0,0,2108,350,32,6620
0,15112,4126,20170222,866,8251,0,0,2111,396,33,6605
0,16314,4470,20170222,1069,8250,0,0,2113,412,34,6221
0,17715,4950,20170222,1222,8247,0,0,2113,496,35,5641
0,19482,5438,20170222,1230,8246,0,0,2113,866,36,5010
0,20182,5396,20170222,1236,8258,0,0,2115,1026,37,4800
0,19953,5317,20170222,1238,8256,0,0,2117,1034,38,4587
0,19659,5246,20170222,1238,8253,0,0,2118,1112,39,4220
0,19419,5044,20170222,1239,8251,0,0,2118,826,40,3874
0,19116,4806,20170222,1242,8255,0,0,2117,662,41,3261
0,18749,4192,20170222,1232,8255,0,0,2118,432,42,2805
0,18001,3822,20170222,1144,8254,0,0,2118,432,43,2440
0,16159,3790,20170222,1149,8255,0,0,2117,342,44,2251
0,14390,3674,20170222,1164,8262,0,0,2119,332,45,2108
0,12965,3156,20170222,1144,8265,0,0,2117,266,46,2063
0,11275,2366,20170222,944,8268,0,0,2119,0,47,2285
0,9742,2274,20170222,984,8265,0,0,2120,0,48,2481
0,9091,2280,20170223,1088,8261,0,0,2119,0,1,2660
0,8988,2399,20170223,1081,8264,0,0,2119,0,2,2945
0,8648,2291,20170223,933,8254,0,0,2100,0,3,3470
0,7455,2273,20170223,928,8247,0,0,2111,0,4,4061
0,6558,2276,20170223,824,8250,0,0,2110,0,5,4681
0,5839,2199,20170223,823,8256,0,0,2114,0,6,5222
0,5924,2102,20170223,819,8251,0,0,2119,0,7,5742
0,5043,1952,20170223,817,8257,0,0,2101,0,8,6182
0,5205,1821,20170223,647,8255,0,0,2098,0,9,6493
0,5310,1768,20170223,654,8250,0,0,2112,0,10,6626
0,5180,1974,20170223,739,8253,0,0,2109,0,11,6640
0,6064,2216,20170223,873,8207,0,0,2112,0,12,6559
0,7036,2356,20170223,946,8068,0,0,2111,0,13,6471
0,8794,2980,20170223,995,8024,0,0,2111,62,14,6357
0,11256,3808,20170223,1240,8014,0,0,2110,714,15,6080
0,12717,4153,20170223,1263,8009,0,0,2096,500,16,5640
0,12919,4141,20170223,1294,8018,0,0,2106,436,17,5443
0,13004,4108,20170223,1321,8045,0,0,2074,622,18,5671
0,13007,4108,20170223,1199,8175,0,0,2117,894,19,5864
0,13010,4104,20170223,1182,8250,0,0,2117,762,20,5962
0,12795,3937,20170223,1157,8255,0,0,2119,736,21,6266
0,12937,4026,20170223,1155,8250,0,0,2122,930,22,5928
0,14054,3957,20170223,1144,8255,0,0,2124,774,23,5456
0,15020,3729,20170223,1148,8252,0,0,2134,1040,24,5009
0,15508,3720,20170223,1085,8262,0,0,2119,1084,25,4774
0,15686,3721,20170223,1071,8259,0,0,2120,876,26,4403
0,16028,3728,20170223,896,8261,0,0,2119,804,27,4076
0,15905,3731,20170223,901,8256,0,0,2120,484,28,4497
0,15458,3751,20170223,1018,8254,0,0,2130,466,29,4954
0,15271,3730,20170223,1047,8250,0,0,2120,354,30,5093
0,15635,3718,20170223,981,8186,0,0,2127,362,31,5010
0,16500,3837,20170223,987,8047,0,0,2123,444,32,4722
0,17827,4168,20170223,991,8015,0,0,2118,346,33,4175
0,19039,4479,20170223,1021,8016,0,0,2120,352,34,3830
0,19921,4815,20170223,1199,8013,0,0,2119,442,35,3848
0,19938,5202,20170223,1272,8012,0,0,2119,1136,36,4285
0,20343,5426,20170223,1317,8010,0,0,2121,1464,37,4596
0,20226,5501,20170223,1324,8021,0,0,2093,1384,38,4789
0,20002,5415,20170223,1309,8116,0,0,2085,950,39,4736
0,19178,5274,20170223,1262,8231,0,0,2120,410,40,4901
0,18006,4960,20170223,1293,8249,0,0,2119,416,41,4938
0,16825,4394,20170223,1240,8253,0,0,2118,354,42,5072
0,15854,4232,20170223,1028,8253,0,0,2116,388,43,5232
0,13800,4020,20170223,973,8251,0,0,2121,350,44,5358
0,12182,3907,20170223,937,8251,0,0,2120,346,45,5455
0,10559,3642,20170223,919,8252,0,0,2121,264,46,5623
0,8698,3547,20170223,829,8253,0,0,2124,0,47,5610
0,7991,3550,20170223,786,8260,0,0,2121,0,48,5678
0,7694,3440,20170224,732,8260,0,0,2118,0,1,5620
0,8216,3305,20170224,925,8255,0,0,2116,0,2,5479
0,8210,3283,20170224,909,8254,0,0,2115,0,3,5272
0,8384,3265,20170224,708,8189,0,0,2107,0,4,5090
0,8364,3330,20170224,709,8178,0,0,2117,0,5,4817
0,8396,3318,20170224,702,8180,0,0,2110,0,6,4713
0,7884,3259,20170224,694,8177,0,0,2118,0,7,4714
0,7532,3237,20170224,687,8163,0,0,2121,0,8,4719
0,7671,3128,20170224,683,8040,0,0,2091,0,9,4644
0,8212,3060,20170224,755,7944,0,0,2065,0,10,4482
0,9065,3079,20170224,986,7939,0,0,2109,0,11,4173
0,10216,3151,20170224,797,7943,0,0,2115,0,12,4102
0,12632,3467,20170224,827,7934,0,0,2117,32,13,3762
0,15592,3503,20170224,902,7936,0,0,2119,348,14,3413
0,18841,3783,20170224,1236,7935,0,0,2122,676,15,3356
0,19913,3927,20170224,1280,7973,0,0,2120,896,16,3275
0,19427,4003,20170224,1281,8116,0,0,2121,872,17,3004
0,19706,4016,20170224,1285,8180,0,0,2124,570,18,2854
0,19561,4007,20170224,1286,8173,0,0,2121,548,19,2513
0,19354,3968,20170224,1286,8151,0,0,2122,340,20,2189
0,19229,3942,20170224,1289,8051,0,0,2123,340,21,2024
0,19133,3943,20170224,1309,8021,0,0,2125,412,22,1769
0,19088,4029,20170224,1231,8028,0,0,2122,494,23,1733
0,19237,4082,20170224,1235,8029,0,0,2122,424,24,1546
0,19550,4084,20170224,1080,8027,0,0,2123,398,25,1352
0,19502,4078,20170224,1065,7955,0,0,2124,218,26,1193
0,19344,4040,20170224,980,7942,0,0,2117,218,27,1211
0,18969,3897,20170224,980,7938,0,0,2120,234,28,1310
0,18981,3812,20170224,984,7822,0,0,2108,248,29,1236
0,18907,3804,20170224,1010,7711,0,0,2117,270,30,1303
0,18768,3800,20170224,1010,7699,0,0,2118,226,31,1398
0,19303,3896,20170224,983,7698,0,0,2118,228,32,1505
0,19480,4341,20170224,981,7679,0,0,2121,380,33,1690
0,20132,4737,20170224,991,7552,0,0,2119,418,34,1891
0,20364,4972,20170224,1329,7588,0,0,2094,748,35,2288
0,20942,5055,20170224,1337,7725,0,0,2083,1546,36,2747
0,21507,5078,20170224,1312,7788,0,0,2120,1516,37,3167
0,20948,4958,20170224,1313,7826,0,0,2121,1400,38,3564
0,20561,4717,20170224,1331,7901,0,0,2122,798,39,3959
0,19512,4352,20170224,1267,7910,0,0,2119,364,40,4331
0,18651,3831,20170224,872,7923,0,0,2109,368,41,4675
0,17054,3555,20170224,754,7913,0,0,2121,340,42,4617
0,16117,3370,20170224,719,7898,0,0,2118,350,43,4394
0,14421,3048,20170224,691,7906,0,0,2056,340,44,3765
0,13274,2556,20170224,696,7765,0,0,2088,336,45,4479
0,12313,1877,20170224,710,7755,0,0,2110,310,46,4523
0,10301,1598,20170224,713,7759,0,0,2094,4,47,4693
0,9133,1446,20170224,735,7756,0,0,2062,0,48,4871
0,8859,1354,20170225,739,7757,0,0,2076,0,1,5152
0,8903,1274,20170225,744,7754,0,0,2121,0,2,5428
