Date,Period,dump_date,runtype,value
20170111,43,20170111204500,DANF,37921
20170111,44,20170111211600,DANF,35613
20170111,45,20170111214500,DANF,33431
20170111,46,20170111221600,DANF,31543
20170111,47,20170111224600,DANF,29450
20170111,48,20170111231500,DANF,28100
20170112,1,20170111234500,DANF,27000
20170112,2,20170112001600,DANF,27500
20170112,3,20170112004500,DANF,27162
20170112,4,20170112011500,DANF,26655
20170112,5,20170112014500,DANF,26307
20170112,6,20170112021500,DANF,26233
20170112,7,20170112024500,DANF,25906
20170112,8,20170112031500,DANF,25442
20170112,9,20170112034500,DANF,25303
20170112,10,20170112041500,DANF,25300
20170112,11,20170112044500,DANF,25866
20170112,12,20170112051500,DANF,27350
20170112,13,20170112054500,DANF,30613
20170112,14,20170112061600,DANF,34177
20170112,15,20170112064600,DANF,38352
20170112,16,20170112071500,DANF,40583
20170112,17,20170112074500,DANF,41323
20170112,18,20170112081500,DANF,41500
20170112,19,20170112081500,DANF,42038
20170112,20,20170112091600,DANF,42169
20170112,21,20170112094500,DANF,42300
20170112,22,20170112101500,DANF,42696
20170112,23,20170112104500,DANF,42992
20170112,24,20170112111500,DANF,43359
20170112,25,20170112114600,DANF,43993
20170112,26,20170112121600,DANF,43928
20170112,27,20170112124600,DANF,43829
20170112,28,20170112131600,DANF,43884
20170112,29,20170112134500,DANF,44005
20170112,30,20170112141500,DANF,43950
20170112,31,20170112144600,DANF,43800
20170112,32,20170112151500,DANF,44552
20170112,33,20170112154500,DANF,45965
20170112,34,20170112161600,DANF,48009
20170112,35,20170112164500,DANF,48500
20170112,36,20170112171500,DANF,48330
20170112,37,20170112174600,DANF,47867
20170112,38,20170112181500,DANF,47451
20170112,39,20170112184500,DANF,46794
20170112,40,20170112191600,DANF,45564
20170112,41,20170112194500,DANF,44280
20170112,42,20170112201500,DANF,42400
20170112,43,20170112204500,DANF,40450
20170112,44,20170112211600,DANF,38018
20170112,45,20170112214500,DANF,35740
20170112,46,20170112221500,DANF,33448
20170112,47,20170112224600,DANF,31205
20170112,48,20170112231600,DANF,29700
20170113,1,20170112234600,DANF,28900
20170113,2,20170113001600,DANF,29500
20170113,3,20170113004500,DANF,29183
20170113,4,20170113011500,DANF,28533
20170113,5,20170113014600,DANF,27999
20170113,6,20170113021500,DANF,27905
20170113,7,20170113024500,DANF,27529
20170113,8,20170113031500,DANF,26889
20170113,9,20170113034500,DANF,26545
20170113,10,20170113041600,DANF,26500
20170113,11,20170113044500,DANF,27009
20170113,12,20170113051500,DANF,28377
20170113,13,20170113054500,DANF,31299
20170113,14,20170113061600,DANF,34465
20170113,15,20170113064500,DANF,38670
20170113,16,20170113071500,DANF,41000
20170113,17,20170113074500,DANF,41700
20170113,18,20170113081500,DANF,41486
20170113,19,20170113081500,DANF,42100
20170113,20,20170113091500,DANF,42037
20170113,21,20170113094500,DANF,41750
20170113,22,20170113101500,DANF,41605
20170113,23,20170113104500,DANF,41700
20170113,24,20170113111500,DANF,41498
20170113,25,20170113114600,DANF,42204
20170113,26,20170113121600,DANF,41983
20170113,27,20170113124600,DANF,41891
20170113,28,20170113131700,DANF,41700
20170113,29,20170113134600,DANF,41922
20170113,30,20170113141600,DANF,41744
20170113,31,20170113144500,DANF,41885
20170113,32,20170113151600,DANF,42731
20170113,33,20170113154600,DANF,44355
20170113,34,20170113161600,DANF,46729
20170113,35,20170113164600,DANF,47800
20170113,36,20170113171500,DANF,47703
20170113,37,20170113174600,DANF,47599
20170113,38,20170113181500,DANF,46889
20170113,39,20170113184500,DANF,45672
20170113,40,20170113191500,DANF,44337
20170113,41,20170113194600,DANF,42756
20170113,42,20170113201500,DANF,40900
20170113,43,20170113204600,DANF,39230
20170113,44,20170113211600,DANF,37059
20170113,45,20170113214600,DANF,35248
20170113,46,20170113221600,DANF,33632
20170113,47,20170113224500,DANF,31654
20170113,48,20170113231600,DANF,30300
20170114,1,20170113234500,DANF,29600
20170114,2,20170114001500,DANF,29900
20170114,3,20170114004500,DANF,29510
20170114,4,20170114011500,DANF,28782
20170114,5,20170114014500,DANF,28260
20170114,6,20170114021600,DANF,28203
20170114,7,20170114024600,DANF,27573
20170114,8,20170114031500,DANF,26865
20170114,9,20170114034500,DANF,26490
20170114,10,20170114041500,DANF,26300
20170114,11,20170114044500,DANF,26434
20170114,12,20170114051500,DANF,26707
20170114,13,20170114054500,DANF,27965
20170114,14,20170114061500,DANF,29267
20170114,15,20170114064500,DANF,31043
20170114,16,20170114071600,DANF,32532
20170114,17,20170114074500,DANF,34476
20170114,18,20170114081500,DANF,36500
20170114,19,20170114081500,DANF,38086
20170114,20,20170114091500,DANF,38724
20170114,21,20170114094500,DANF,39000
20170114,22,20170114101500,DANF,38100
20170114,23,20170114104500,DANF,38098
20170114,24,20170114111500,DANF,37900
20170114,25,20170114114500,DANF,37782
20170114,26,20170114121600,DANF,37963
20170114,27,20170114124500,DANF,37529
20170114,28,20170114131600,DANF,37266
20170114,29,20170114134600,DANF,37321
20170114,30,20170114141500,DANF,37200
20170114,31,20170114144500,DANF,37821
20170114,32,20170114151700,DANF,38599
20170114,33,20170114154500,DANF,39966
20170114,34,20170114161500,DANF,42794
20170114,35,20170114164500,DANF,45321
20170114,36,20170114171500,DANF,45800
20170114,37,20170114174500,DANF,45230
20170114,38,20170114181500,DANF,44407
20170114,39,20170114184500,DANF,42871
20170114,40,20170114191500,DANF,41166
20170114,41,20170114194500,DANF,39917
20170114,42,20170114201500,DANF,38600
20170114,43,20170114204600,DANF,37130
20170114,44,20170114211500,DANF,35658
20170114,45,20170114214500,DANF,34365
20170114,46,20170114221600,DANF,33145
20170114,47,20170114224500,DANF,31475
20170114,48,20170114231500,DANF,30300
20170115,1,20170114234500,DANF,29200
